transaction_id,customer_id,age,gender,location,loyalty_tier,category,product,price,quantity,total_amount,rating,review,sentiment,payment_method,timestamp,will_purchase_again
TXN008975,CUST01379,66,Other,New York,Silver,Automotive,Car Cover,57.7,5,288.5,,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2022-12-29 00:00:00,0
TXN013677,CUST00249,22,Male,Dallas,Silver,Electronics,Headphones,676.66,5,3383.3,3.0,"Product is okay, does the job but nothing special.",Neutral,Debit Card,2024-11-14 00:00:00,0
TXN010835,CUST01611,25,Female,Phoenix,Silver,Toys,Action Figure,100.21,2,200.42,5.0,Superb quality. Will recommend to all my friends and family.,Positive,PayPal,2023-12-15 00:00:00,1
TXN013911,CUST01011,39,Other,Los Angeles,Silver,Grocery,Nuts Mix,38.05,2,76.1,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2024-01-27 00:00:00,0
TXN001823,CUST00128,50,Female,Philadelphia,Silver,Beauty,Perfume,79.49,3,238.47,2.0,Total junk. Stopped working after one week. Avoid this product.,Negative,Apple Pay,2022-09-11 00:00:00,0
TXN009698,CUST00097,62,Female,Houston,Silver,Automotive,Dash Cam,120.27,1,120.27,2.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Google Pay,2023-11-02 00:00:00,0
TXN005412,CUST01693,69,Male,San Jose,Silver,Home & Kitchen,Vacuum,195.04,5,975.2,5.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Credit Card,2023-03-22 00:00:00,0
TXN011132,CUST01161,21,Female,Dallas,Platinum,Beauty,Lipstick,50.25,1,50.25,4.0,Very happy with this purchase. Great customer service too.,Positive,Apple Pay,2023-10-15 00:00:00,0
TXN013247,CUST01394,63,Female,San Jose,Bronze,Beauty,Sunscreen,54.25,4,217.0,4.0,Superb quality. Will recommend to all my friends and family.,Positive,PayPal,2022-02-28 00:00:00,1
TXN007991,CUST00747,52,Female,Phoenix,Gold,Home & Kitchen,Blender,131.34,4,525.36,3.0,Average quality. Meets basic requirements but could be better.,Neutral,Apple Pay,2024-11-01 00:00:00,0
TXN013550,CUST01767,52,Male,Philadelphia,Silver,Home & Kitchen,Coffee Maker,127.85,4,511.4,1.0,Horrible experience! Customer service was useless and product failed.,Negative,Credit Card,2022-09-15 00:00:00,0
TXN009797,CUST01683,51,Other,Los Angeles,Bronze,Home & Kitchen,Blender,91.62,5,458.1,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2022-07-12 00:00:00,1
TXN008094,CUST01521,51,Female,New York,Platinum,Jewelry,Bracelet,408.65,1,408.65,5.0,,Positive,Google Pay,2022-03-22 00:00:00,1
TXN001978,CUST00998,62,Male,Chicago,Bronze,Electronics,Tablet,406.66,2,813.32,3.0,It works as described. Nothing extraordinary about it.,Neutral,Apple Pay,2022-08-01 00:00:00,0
TXN012269,CUST00952,29,Female,Philadelphia,Silver,Grocery,Nuts Mix,13.05,1,13.05,2.0,Horrible experience! Customer service was useless and product failed.,Negative,PayPal,2024-10-06 00:00:00,0
TXN012571,CUST00218,66,Female,Houston,Silver,Jewelry,Bracelet,139.42,2,278.84,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2024-08-22 00:00:00,1
TXN003265,CUST00402,57,Other,San Jose,Silver,Jewelry,Bracelet,354.92,1,354.92,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2022-05-03 00:00:00,1
TXN011921,CUST01823,68,Male,Houston,Platinum,Electronics,Smartphone,223.05,2,446.1,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2022-02-24 00:00:00,1
TXN004835,CUST00252,23,Other,San Antonio,Silver,Toys,Doll,64.4,3,193.2,2.0,Complete waste of money. Does not work as advertised at all.,Negative,Apple Pay,2023-08-09 00:00:00,0
TXN005062,CUST01459,54,Female,San Diego,Gold,Jewelry,Bracelet,324.19,2,648.38,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2023-08-01 00:00:00,1
TXN000253,CUST01199,64,Male,San Antonio,Silver,Home & Kitchen,Blender,43.61,4,174.44,2.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Credit Card,2023-10-12 00:00:00,0
TXN009554,CUST01171,31,Male,San Antonio,Silver,Jewelry,Bracelet,291.6,4,1166.4,2.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Google Pay,2024-03-01 00:00:00,0
TXN002099,CUST01685,30,Male,San Jose,Platinum,Toys,Board Game,33.06,1,33.06,,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2024-01-04 00:00:00,1
TXN006085,CUST01852,62,Male,Houston,Silver,Grocery,Olive Oil,57.45,5,287.25,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-10-02 00:00:00,1
TXN013966,CUST01404,18,Male,San Diego,Gold,Books,Cookbook,32.7,5,163.5,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Apple Pay,2023-05-15 00:00:00,0
TXN003672,CUST01144,18,Other,San Jose,Bronze,Beauty,Lipstick,82.2,2,164.4,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,Credit Card,2023-05-03 00:00:00,0
TXN011134,CUST01971,36,Male,San Jose,Gold,Sports,Tennis Racket,199.15,4,796.6,2.0,Very poor quality. I would not recommend this product to anyone.,Negative,PayPal,2022-10-31 00:00:00,0
TXN014358,CUST00012,28,Female,Dallas,Gold,Toys,Board Game,110.46,5,552.3,3.0,It works as described. Nothing extraordinary about it.,Neutral,Debit Card,2024-09-29 00:00:00,0
TXN010549,CUST00099,46,Female,Chicago,Platinum,Sports,Bicycle,220.26,2,440.52,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Debit Card,2024-12-14 00:00:00,1
TXN011190,CUST01193,24,Female,San Antonio,Bronze,Automotive,Floor Mats,127.0,2,254.0,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,PayPal,2024-06-03 00:00:00,0
TXN004417,CUST01133,66,Female,New York,Silver,Clothing,Jeans,47.81,3,143.43,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Credit Card,2024-03-11 00:00:00,0
TXN014573,CUST00570,57,Male,Dallas,Bronze,Electronics,Camera,629.19,3,1887.57,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Credit Card,2022-11-08 00:00:00,0
TXN007239,CUST01621,64,Other,San Jose,Gold,Sports,Bicycle,114.84,3,344.52,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,PayPal,2023-08-17 00:00:00,1
TXN006224,CUST01336,60,Female,San Antonio,Bronze,Clothing,T-Shirt,127.95,2,255.9,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2024-01-27 00:00:00,1
TXN008909,CUST00220,29,Female,Dallas,Bronze,Clothing,Dress,68.09,1,68.09,3.0,"It's alright. Nothing to write home about, just average.",Neutral,Apple Pay,2023-12-15 00:00:00,0
TXN008179,CUST00231,45,Male,Philadelphia,Bronze,Sports,Running Shoes,152.41,2,304.82,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,PayPal,2024-05-21 00:00:00,0
TXN007347,CUST01979,66,Male,Chicago,Platinum,Toys,Puzzle,59.32,5,296.6,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Google Pay,2024-09-10 00:00:00,1
TXN014826,CUST01290,40,Other,San Diego,Gold,Toys,Board Game,36.74,4,146.96,5.0,Fantastic! This product changed my life. So glad I bought it.,Positive,PayPal,2022-02-06 00:00:00,1
TXN002935,CUST00681,24,Male,Phoenix,Bronze,Toys,Doll,42.19,3,126.57,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Credit Card,2023-07-15 00:00:00,0
TXN012105,CUST01349,39,Other,Phoenix,Bronze,Sports,Tennis Racket,69.12,4,276.48,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Apple Pay,2022-09-04 00:00:00,0
TXN004414,CUST00409,40,Male,Chicago,Platinum,Automotive,Floor Mats,131.4,3,394.2,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2022-03-22 00:00:00,1
TXN006926,CUST01453,19,Female,Philadelphia,Bronze,Jewelry,Gold Ring,223.5,1,223.5,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-01-06 00:00:00,0
TXN013153,CUST01543,28,Male,Philadelphia,Platinum,Home & Kitchen,Vacuum,121.08,1,121.08,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2023-09-01 00:00:00,1
TXN006970,CUST01093,50,Male,Los Angeles,Silver,Jewelry,Gold Ring,259.61,5,1298.05,3.0,Decent product for the price. Some minor issues though.,Neutral,PayPal,2023-05-18 00:00:00,0
TXN009284,CUST01732,23,Female,Dallas,Gold,Beauty,Shampoo,61.49,3,184.47,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Debit Card,2024-10-30 00:00:00,0
TXN006324,CUST00080,53,Female,Phoenix,Silver,Sports,Tennis Racket,101.96,2,203.92,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,Credit Card,2023-05-17 00:00:00,1
TXN008604,CUST00326,46,Other,New York,Bronze,Grocery,Olive Oil,59.41,1,59.41,2.0,Worst purchase I have made. Product arrived damaged and unusable.,Negative,Debit Card,2023-12-03 00:00:00,0
TXN009729,CUST01980,42,Other,San Antonio,Bronze,Sports,Dumbbells,175.33,1,175.33,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Credit Card,2023-09-06 00:00:00,1
TXN013348,CUST00654,29,Female,San Jose,Bronze,Clothing,Shoes,79.74,2,159.48,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2024-11-15 00:00:00,1
TXN007518,CUST00332,33,Male,San Jose,Platinum,Toys,Puzzle,58.24,3,174.72,2.0,Worst purchase I have made. Product arrived damaged and unusable.,Negative,Apple Pay,2024-11-12 00:00:00,0
TXN000057,CUST01880,48,Male,Houston,Silver,Clothing,T-Shirt,121.71,1,121.71,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Apple Pay,2022-11-24 00:00:00,0
TXN003413,CUST01696,46,Male,San Jose,Bronze,Home & Kitchen,Coffee Maker,80.85,1,80.85,1.0,Extremely disappointed. Nothing like the pictures shown on website.,Negative,Debit Card,2024-08-30 00:00:00,0
TXN005943,CUST01660,54,Male,San Antonio,Silver,Grocery,Olive Oil,54.57,5,272.85,5.0,Very happy with this purchase. Great customer service too.,Positive,Google Pay,2023-05-10 00:00:00,1
TXN002856,CUST01810,23,Other,Chicago,Gold,Grocery,Protein Bar,27.5,4,110.0,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Credit Card,2024-04-27 00:00:00,1
TXN006598,CUST01143,52,Other,New York,Bronze,Grocery,Nuts Mix,36.05,2,72.1,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Google Pay,2022-07-24 00:00:00,0
TXN002987,CUST01834,36,Female,Phoenix,Silver,Grocery,Olive Oil,35.86,3,107.58,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,PayPal,2024-09-23 00:00:00,0
TXN004573,CUST00202,25,Male,San Diego,Bronze,Clothing,T-Shirt,88.44,2,176.88,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2023-05-12 00:00:00,1
TXN007720,CUST00731,66,Other,Houston,Silver,Electronics,Laptop,603.3,4,2413.2,4.0,,Positive,Debit Card,2022-02-26 00:00:00,0
TXN009783,CUST00835,40,Other,Chicago,Platinum,Beauty,Lipstick,31.13,1,31.13,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2024-01-20 00:00:00,1
TXN012426,CUST01497,54,Other,San Diego,Bronze,Home & Kitchen,Cookware,91.9,2,183.8,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Google Pay,2023-10-08 00:00:00,1
TXN010766,CUST01142,52,Female,New York,Gold,Beauty,Face Cream,17.94,2,35.88,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2023-09-02 00:00:00,1
TXN006577,CUST01161,21,Female,Dallas,Platinum,Home & Kitchen,Lamp,171.6,2,343.2,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Credit Card,2022-06-12 00:00:00,1
TXN010246,CUST00627,58,Male,Dallas,Bronze,Beauty,Face Cream,39.12,3,117.36,3.0,Decent product for the price. Some minor issues though.,Neutral,PayPal,2024-08-21 00:00:00,0
TXN008608,CUST01500,35,Female,Dallas,Bronze,Clothing,Shoes,97.26,4,389.04,2.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Apple Pay,2023-03-11 00:00:00,0
TXN012753,CUST00377,47,Female,San Diego,Bronze,Books,Self-Help,24.73,5,123.65,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2022-05-28 00:00:00,1
TXN004723,CUST00542,36,Male,New York,Gold,Beauty,Shampoo,70.39,4,281.56,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Google Pay,2024-08-28 00:00:00,1
TXN010953,CUST01498,28,Female,Philadelphia,Bronze,Automotive,Tire Inflator,116.07,4,464.28,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,PayPal,2024-04-23 00:00:00,0
TXN007883,CUST01684,47,Other,Dallas,Silver,Sports,Dumbbells,176.64,1,176.64,5.0,Very happy with this purchase. Great customer service too.,Positive,PayPal,2022-10-04 00:00:00,1
TXN004473,CUST00905,27,Male,Philadelphia,Silver,Electronics,Smartphone,440.04,4,1760.16,5.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2024-11-15 00:00:00,0
TXN011810,CUST01007,27,Male,San Antonio,Silver,Home & Kitchen,Blender,170.11,4,680.44,4.0,,Positive,Google Pay,2022-01-23 00:00:00,1
TXN008388,CUST01053,47,Male,San Antonio,Bronze,Electronics,Tablet,252.45,5,1262.25,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Credit Card,2022-04-21 00:00:00,1
TXN002189,CUST00475,69,Other,Houston,Bronze,Sports,Bicycle,243.64,4,974.56,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2023-11-11 00:00:00,0
TXN006861,CUST00502,56,Other,New York,Gold,Electronics,Laptop,273.32,3,819.96,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-07-25 00:00:00,1
TXN004050,CUST00730,45,Male,Dallas,Bronze,Sports,Bicycle,116.76,4,467.04,2.0,Very poor quality. I would not recommend this product to anyone.,Negative,PayPal,2024-05-13 00:00:00,0
TXN003906,CUST01765,66,Female,San Antonio,Silver,Books,Biography,25.3,3,75.9,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Credit Card,2024-09-22 00:00:00,0
TXN012747,CUST00235,50,Male,Chicago,Silver,Toys,Board Game,32.33,3,96.99,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Google Pay,2022-05-11 00:00:00,1
TXN008133,CUST01680,19,Female,San Antonio,Silver,Sports,Dumbbells,145.81,1,145.81,3.0,Average quality. Meets basic requirements but could be better.,Neutral,Apple Pay,2022-11-15 00:00:00,0
TXN011033,CUST00583,40,Male,San Jose,Gold,Grocery,Organic Coffee,16.06,4,64.24,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Google Pay,2022-11-07 00:00:00,1
TXN007848,CUST00041,20,Other,Chicago,Bronze,Home & Kitchen,Vacuum,117.58,3,352.74,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Debit Card,2024-09-07 00:00:00,1
TXN003545,CUST01106,60,Male,Philadelphia,Bronze,Books,Self-Help,47.9,2,95.8,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2024-04-08 00:00:00,0
TXN006373,CUST00713,27,Other,Phoenix,Gold,Sports,Running Shoes,233.92,5,1169.6,2.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Google Pay,2024-01-18 00:00:00,0
TXN000520,CUST00360,44,Male,San Antonio,Bronze,Electronics,Smartphone,463.62,5,2318.1,2.0,Waste of time and money. Product malfunctioned right out of the box.,Negative,Debit Card,2023-08-29 00:00:00,0
TXN013817,CUST01548,52,Female,Los Angeles,Bronze,Jewelry,Silver Necklace,273.92,5,1369.6,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,Google Pay,2022-02-18 00:00:00,0
TXN004509,CUST01669,21,Male,San Antonio,Bronze,Grocery,Nuts Mix,20.91,3,62.73,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Google Pay,2023-02-18 00:00:00,0
TXN012278,CUST01149,28,Male,San Jose,Gold,Automotive,Tire Inflator,29.03,3,87.09,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Google Pay,2022-02-03 00:00:00,1
TXN014644,CUST00411,44,Male,Philadelphia,Silver,Clothing,Shoes,149.79,5,748.95,2.0,Waste of time and money. Product malfunctioned right out of the box.,Negative,PayPal,2022-09-07 00:00:00,0
TXN005264,CUST01580,52,Other,San Jose,Bronze,Books,Biography,15.91,1,15.91,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2024-12-02 00:00:00,0
TXN014995,CUST00117,50,Female,Phoenix,Gold,Books,Science Book,34.73,1,34.73,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2022-01-23 00:00:00,1
TXN007349,CUST01143,52,Other,New York,Bronze,Automotive,Air Freshener,79.65,5,398.25,4.0,Excellent value for money. Works as described and ships quickly.,Positive,PayPal,2024-09-28 00:00:00,1
TXN000228,CUST00899,59,Other,Houston,Silver,Sports,Tennis Racket,168.17,3,504.51,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2024-05-30 00:00:00,1
TXN009007,CUST01411,20,Other,San Diego,Gold,Home & Kitchen,Coffee Maker,59.62,3,178.86,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Credit Card,2024-05-05 00:00:00,0
TXN007172,CUST00112,68,Male,Philadelphia,Bronze,Toys,Action Figure,71.0,1,71.0,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2023-04-24 00:00:00,1
TXN000666,CUST00164,47,Other,Chicago,Bronze,Beauty,Sunscreen,48.76,2,97.52,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Google Pay,2023-09-24 00:00:00,0
TXN008099,CUST01553,22,Male,Philadelphia,Bronze,Home & Kitchen,Coffee Maker,183.33,4,733.32,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Apple Pay,2022-05-09 00:00:00,1
TXN013625,CUST01141,29,Other,San Antonio,Bronze,Automotive,Car Cover,88.78,3,266.34,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2022-07-06 00:00:00,0
TXN012125,CUST00992,20,Other,San Diego,Bronze,Grocery,Organic Coffee,59.38,3,178.14,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-09-03 00:00:00,1
TXN014442,CUST00199,20,Male,San Jose,Bronze,Jewelry,Bracelet,125.42,2,250.84,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Debit Card,2022-06-06 00:00:00,0
TXN010142,CUST00543,49,Male,Phoenix,Bronze,Automotive,Car Cover,71.26,4,285.04,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Debit Card,2023-08-22 00:00:00,0
TXN010670,CUST00409,40,Male,Chicago,Platinum,Automotive,Car Cover,115.18,5,575.9,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Debit Card,2023-11-07 00:00:00,0
TXN011808,CUST01252,55,Male,Los Angeles,Gold,Books,Cookbook,33.59,4,134.36,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,PayPal,2024-10-23 00:00:00,0
TXN001700,CUST01386,25,Other,Houston,Gold,Books,Fiction Novel,10.73,3,32.19,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,PayPal,2023-03-29 00:00:00,0
